itemId,modelId,skuId,itemName,modelName,skuPrice,CoGS
1186,3,1186_3,Item1186,Model3,629,471.2617828
1186,4,1186_4,Item1186,Model4,629,471.2617828
1288,1,1288_1,Item1288,Model1,629,439.6403648
1288,2,1288_2,Item1288,Model2,629,439.6403648
1288,3,1288_3,Item1288,Model3,629,439.6403648
1288,4,1288_4,Item1288,Model4,629,439.6403648
1483,1,1483_1,Item1483,Model1,629,413.0436472
1483,2,1483_2,Item1483,Model2,629,413.0436472
1483,3,1483_3,Item1483,Model3,629,413.0436472
1483,4,1483_4,Item1483,Model4,629,413.0436472
1584,1,1584_1,Item1584,Model1,629,466.8231253
1584,2,1584_2,Item1584,Model2,629,466.8231253
1584,3,1584_3,Item1584,Model3,629,466.8231253
1584,4,1584_4,Item1584,Model4,629,466.8231253
1732,1,1732_1,Item1732,Model1,629,378.5634273
1732,2,1732_2,Item1732,Model2,629,378.5634273
1732,3,1732_3,Item1732,Model3,629,378.5634273
1732,4,1732_4,Item1732,Model4,629,378.5634273
1829,1,1829_1,Item1829,Model1,629,467.4481735
1829,2,1829_2,Item1829,Model2,629,467.4481735
1829,3,1829_3,Item1829,Model3,629,467.4481735
1829,4,1829_4,Item1829,Model4,629,467.4481735
1968,1,1968_1,Item1968,Model1,629,484.6537266
1968,2,1968_2,Item1968,Model2,629,484.6537266
1968,3,1968_3,Item1968,Model3,629,484.6537266
1968,4,1968_4,Item1968,Model4,629,484.6537266
1454,1,1454_1,Item1454,Model1,374,259.8740295
1454,2,1454_2,Item1454,Model2,374,259.8740295
1454,3,1454_3,Item1454,Model3,374,259.8740295
1454,4,1454_4,Item1454,Model4,374,259.8740295
1525,1,1525_1,Item1525,Model1,374,271.6318174
1525,2,1525_2,Item1525,Model2,374,271.6318174
1525,3,1525_3,Item1525,Model3,374,271.6318174
1525,4,1525_4,Item1525,Model4,374,271.6318174
1599,1,1599_1,Item1599,Model1,374,264.557798
1599,2,1599_2,Item1599,Model2,374,264.557798
1599,3,1599_3,Item1599,Model3,374,264.557798
1599,4,1599_4,Item1599,Model4,374,264.557798
1254,1,1254_1,Item1254,Model1,375,229.2940881
1254,2,1254_2,Item1254,Model2,375,229.2940881
1254,3,1254_3,Item1254,Model3,375,229.2940881
1254,4,1254_4,Item1254,Model4,375,229.2940881
1310,1,1310_1,Item1310,Model1,375,252.3227476
1310,2,1310_2,Item1310,Model2,375,252.3227476
1310,3,1310_3,Item1310,Model3,375,252.3227476
1310,4,1310_4,Item1310,Model4,375,252.3227476
1057,1,1057_1,Item1057,Model1,631,442.8333333
1057,2,1057_2,Item1057,Model2,631,442.8333333
1057,3,1057_3,Item1057,Model3,631,442.8333333
1057,4,1057_4,Item1057,Model4,631,442.8333333
1087,1,1087_1,Item1087,Model1,631,463.2023544
1087,2,1087_2,Item1087,Model2,631,463.2023544
1087,3,1087_3,Item1087,Model3,631,463.2023544
1087,4,1087_4,Item1087,Model4,631,463.2023544
1768,1,1768_1,Item1768,Model1,631,380.2679422
1768,2,1768_2,Item1768,Model2,631,380.2679422
1768,3,1768_3,Item1768,Model3,631,380.2679422
1768,4,1768_4,Item1768,Model4,631,380.2679422
1891,1,1891_1,Item1891,Model1,631,481.8999717
1891,2,1891_2,Item1891,Model2,631,481.8999717
1891,3,1891_3,Item1891,Model3,631,481.8999717
1891,4,1891_4,Item1891,Model4,631,481.8999717
1940,1,1940_1,Item1940,Model1,631,381.2353691
1940,2,1940_2,Item1940,Model2,631,381.2353691
1940,3,1940_3,Item1940,Model3,631,381.2353691
1940,4,1940_4,Item1940,Model4,631,381.2353691
1570,1,1570_1,Item1570,Model1,376,293.7330782
1570,2,1570_2,Item1570,Model2,376,293.7330782
1570,3,1570_3,Item1570,Model3,376,293.7330782
1570,4,1570_4,Item1570,Model4,376,293.7330782
1643,1,1643_1,Item1643,Model1,376,248.2226658
1643,2,1643_2,Item1643,Model2,376,248.2226658
1643,3,1643_3,Item1643,Model3,376,248.2226658
1643,4,1643_4,Item1643,Model4,376,248.2226658
1671,1,1671_1,Item1671,Model1,376,259.0399827
1671,2,1671_2,Item1671,Model2,376,259.0399827
1671,3,1671_3,Item1671,Model3,376,259.0399827
1671,4,1671_4,Item1671,Model4,376,259.0399827
1371,1,1371_1,Item1371,Model1,632,439.7763855
1371,2,1371_2,Item1371,Model2,632,439.7763855
1371,3,1371_3,Item1371,Model3,632,439.7763855
1371,4,1371_4,Item1371,Model4,632,439.7763855
1522,1,1522_1,Item1522,Model1,632,445.1095429
1522,2,1522_2,Item1522,Model2,632,445.1095429
1522,3,1522_3,Item1522,Model3,632,445.1095429
1522,4,1522_4,Item1522,Model4,632,445.1095429
1847,1,1847_1,Item1847,Model1,633,469.8445284
1847,2,1847_2,Item1847,Model2,633,469.8445284
1847,3,1847_3,Item1847,Model3,633,469.8445284
1847,4,1847_4,Item1847,Model4,633,469.8445284
1094,1,1094_1,Item1094,Model1,634,501.5653919
1094,2,1094_2,Item1094,Model2,634,501.5653919
1094,3,1094_3,Item1094,Model3,634,501.5653919
1094,4,1094_4,Item1094,Model4,634,501.5653919
1348,1,1348_1,Item1348,Model1,634,419.8283303
1348,2,1348_2,Item1348,Model2,634,419.8283303
1348,3,1348_3,Item1348,Model3,634,419.8283303
1348,4,1348_4,Item1348,Model4,634,419.8283303
1528,1,1528_1,Item1528,Model1,380,255.5758871
1528,2,1528_2,Item1528,Model2,380,255.5758871
1528,3,1528_3,Item1528,Model3,380,255.5758871
1528,4,1528_4,Item1528,Model4,380,255.5758871
1545,1,1545_1,Item1545,Model1,380,284.4219837
1545,2,1545_2,Item1545,Model2,380,284.4219837
1545,3,1545_3,Item1545,Model3,380,284.4219837
1545,4,1545_4,Item1545,Model4,380,284.4219837
1631,1,1631_1,Item1631,Model1,380,231.567418
1631,2,1631_2,Item1631,Model2,380,231.567418
1631,3,1631_3,Item1631,Model3,380,231.567418
1631,4,1631_4,Item1631,Model4,380,231.567418
1849,1,1849_1,Item1849,Model1,380,254.7638955
1849,2,1849_2,Item1849,Model2,380,254.7638955
1849,3,1849_3,Item1849,Model3,380,254.7638955
1849,4,1849_4,Item1849,Model4,380,254.7638955
1224,1,1224_1,Item1224,Model1,636,442.7689244
1224,2,1224_2,Item1224,Model2,636,442.7689244
1224,3,1224_3,Item1224,Model3,636,442.7689244
1224,4,1224_4,Item1224,Model4,636,442.7689244
1332,1,1332_1,Item1332,Model1,381,236.7553443
1332,2,1332_2,Item1332,Model2,381,236.7553443
1332,3,1332_3,Item1332,Model3,381,236.7553443
1332,4,1332_4,Item1332,Model4,381,236.7553443
1474,1,1474_1,Item1474,Model1,381,297.1529156
1474,2,1474_2,Item1474,Model2,381,297.1529156
1474,3,1474_3,Item1474,Model3,381,297.1529156
1474,4,1474_4,Item1474,Model4,381,297.1529156
1815,1,1815_1,Item1815,Model1,381,270.6617299
1815,2,1815_2,Item1815,Model2,381,270.6617299
1815,3,1815_3,Item1815,Model3,381,270.6617299
1815,4,1815_4,Item1815,Model4,381,270.6617299
1612,1,1612_1,Item1612,Model1,637,481.3960736
1612,2,1612_2,Item1612,Model2,637,481.3960736
1612,3,1612_3,Item1612,Model3,637,481.3960736
1612,4,1612_4,Item1612,Model4,637,481.3960736
1878,1,1878_1,Item1878,Model1,637,496.225637
1878,2,1878_2,Item1878,Model2,637,496.225637
1878,3,1878_3,Item1878,Model3,637,496.225637
1878,4,1878_4,Item1878,Model4,637,496.225637
1160,1,1160_1,Item1160,Model1,382,260.5962106
1160,2,1160_2,Item1160,Model2,382,260.5962106
1160,3,1160_3,Item1160,Model3,382,260.5962106
1160,4,1160_4,Item1160,Model4,382,260.5962106
1342,1,1342_1,Item1342,Model1,382,288.9061947
1342,2,1342_2,Item1342,Model2,382,288.9061947
1342,3,1342_3,Item1342,Model3,382,288.9061947
1342,4,1342_4,Item1342,Model4,382,288.9061947
1979,1,1979_1,Item1979,Model1,382,276.2917698
1979,2,1979_2,Item1979,Model2,382,276.2917698
1979,3,1979_3,Item1979,Model3,382,276.2917698
1979,4,1979_4,Item1979,Model4,382,276.2917698
1966,1,1966_1,Item1966,Model1,638,495.2145645
1966,2,1966_2,Item1966,Model2,638,495.2145645
1966,3,1966_3,Item1966,Model3,638,495.2145645
1966,4,1966_4,Item1966,Model4,638,495.2145645
1142,1,1142_1,Item1142,Model1,383,283.2317439
1142,2,1142_2,Item1142,Model2,383,283.2317439
1142,3,1142_3,Item1142,Model3,383,283.2317439
1142,4,1142_4,Item1142,Model4,383,283.2317439
1149,1,1149_1,Item1149,Model1,383,288.8442172
1149,2,1149_2,Item1149,Model2,383,288.8442172
1149,3,1149_3,Item1149,Model3,383,288.8442172
1149,4,1149_4,Item1149,Model4,383,288.8442172
1163,1,1163_1,Item1163,Model1,639,396.9333753
1163,2,1163_2,Item1163,Model2,639,396.9333753
1163,3,1163_3,Item1163,Model3,639,396.9333753
1163,4,1163_4,Item1163,Model4,639,396.9333753
1617,1,1617_1,Item1617,Model1,639,433.1629152
1617,2,1617_2,Item1617,Model2,639,433.1629152
1617,3,1617_3,Item1617,Model3,639,433.1629152
1617,4,1617_4,Item1617,Model4,639,433.1629152
1143,1,1143_1,Item1143,Model1,384,277.0151216
1143,2,1143_2,Item1143,Model2,384,277.0151216
1143,3,1143_3,Item1143,Model3,384,277.0151216
1143,4,1143_4,Item1143,Model4,384,277.0151216
1713,1,1713_1,Item1713,Model1,384,285.7375373
1713,2,1713_2,Item1713,Model2,384,285.7375373
1713,3,1713_3,Item1713,Model3,384,285.7375373
1713,4,1713_4,Item1713,Model4,384,285.7375373
1323,1,1323_1,Item1323,Model1,640,504.0099244
1323,2,1323_2,Item1323,Model2,640,504.0099244
1323,3,1323_3,Item1323,Model3,640,504.0099244
1323,4,1323_4,Item1323,Model4,640,504.0099244
1339,1,1339_1,Item1339,Model1,640,393.7584154
1339,2,1339_2,Item1339,Model2,640,393.7584154
1339,3,1339_3,Item1339,Model3,640,393.7584154
1339,4,1339_4,Item1339,Model4,640,393.7584154
1765,1,1765_1,Item1765,Model1,640,404.5153815
1765,2,1765_2,Item1765,Model2,640,404.5153815
1765,3,1765_3,Item1765,Model3,640,404.5153815
1765,4,1765_4,Item1765,Model4,640,404.5153815
1024,1,1024_1,Item1024,Model1,385,298.2980254
1024,2,1024_2,Item1024,Model2,385,298.2980254
1024,3,1024_3,Item1024,Model3,385,298.2980254
1024,4,1024_4,Item1024,Model4,385,298.2980254
1982,1,1982_1,Item1982,Model1,385,295.3956255
1982,2,1982_2,Item1982,Model2,385,295.3956255
1982,3,1982_3,Item1982,Model3,385,295.3956255
1982,4,1982_4,Item1982,Model4,385,295.3956255
1000,1,1000_1,Item1000,Model1,641,501.1495972
1000,2,1000_2,Item1000,Model2,641,501.1495972
1000,3,1000_3,Item1000,Model3,641,501.1495972
1000,4,1000_4,Item1000,Model4,641,501.1495972
1048,1,1048_1,Item1048,Model1,641,420.3648179
1048,2,1048_2,Item1048,Model2,641,420.3648179
1048,3,1048_3,Item1048,Model3,641,420.3648179
1048,4,1048_4,Item1048,Model4,641,420.3648179
1508,1,1508_1,Item1508,Model1,386,281.167467
1508,2,1508_2,Item1508,Model2,386,281.167467
1508,3,1508_3,Item1508,Model3,386,281.167467
1508,4,1508_4,Item1508,Model4,386,281.167467
1629,1,1629_1,Item1629,Model1,386,305.6365113
1629,2,1629_2,Item1629,Model2,386,305.6365113
1629,3,1629_3,Item1629,Model3,386,305.6365113
1629,4,1629_4,Item1629,Model4,386,305.6365113
1961,1,1961_1,Item1961,Model1,386,306.866011
1961,2,1961_2,Item1961,Model2,386,306.866011
1961,3,1961_3,Item1961,Model3,386,306.866011
1961,4,1961_4,Item1961,Model4,386,306.866011
1500,1,1500_1,Item1500,Model1,642,452.4779133
1500,2,1500_2,Item1500,Model2,642,452.4779133
1500,3,1500_3,Item1500,Model3,642,452.4779133
1500,4,1500_4,Item1500,Model4,642,452.4779133
1249,1,1249_1,Item1249,Model1,387,281.783472
1249,2,1249_2,Item1249,Model2,387,281.783472
1249,3,1249_3,Item1249,Model3,387,281.783472
1249,4,1249_4,Item1249,Model4,387,281.783472
1575,1,1575_1,Item1575,Model1,388,271.2278279
1575,2,1575_2,Item1575,Model2,388,271.2278279
1575,3,1575_3,Item1575,Model3,388,271.2278279
1575,4,1575_4,Item1575,Model4,388,271.2278279
1957,1,1957_1,Item1957,Model1,388,248.210032
1957,2,1957_2,Item1957,Model2,388,248.210032
1957,3,1957_3,Item1957,Model3,388,248.210032
1957,4,1957_4,Item1957,Model4,388,248.210032
1885,1,1885_1,Item1885,Model1,644,393.9295339
1885,2,1885_2,Item1885,Model2,644,393.9295339
1885,3,1885_3,Item1885,Model3,644,393.9295339
1885,4,1885_4,Item1885,Model4,644,393.9295339
1111,1,1111_1,Item1111,Model1,389,275.6481263
1111,2,1111_2,Item1111,Model2,389,275.6481263
1111,3,1111_3,Item1111,Model3,389,275.6481263
1111,4,1111_4,Item1111,Model4,389,275.6481263
1398,1,1398_1,Item1398,Model1,389,264.4748278
1398,2,1398_2,Item1398,Model2,389,264.4748278
1398,3,1398_3,Item1398,Model3,389,264.4748278
1398,4,1398_4,Item1398,Model4,389,264.4748278
1037,1,1037_1,Item1037,Model1,645,505.45918
1037,2,1037_2,Item1037,Model2,645,505.45918
1037,3,1037_3,Item1037,Model3,645,505.45918
1037,4,1037_4,Item1037,Model4,645,505.45918
1185,1,1185_1,Item1185,Model1,645,387.7139252
1185,2,1185_2,Item1185,Model2,645,387.7139252
1185,3,1185_3,Item1185,Model3,645,387.7139252
1185,4,1185_4,Item1185,Model4,645,387.7139252
1773,1,1773_1,Item1773,Model1,645,505.3452713
1773,2,1773_2,Item1773,Model2,645,505.3452713
1773,3,1773_3,Item1773,Model3,645,505.3452713
1773,4,1773_4,Item1773,Model4,645,505.3452713
1467,1,1467_1,Item1467,Model1,390,279.2609448
1467,2,1467_2,Item1467,Model2,390,279.2609448
1467,3,1467_3,Item1467,Model3,390,279.2609448
1467,4,1467_4,Item1467,Model4,390,279.2609448
1399,1,1399_1,Item1399,Model1,646,474.0171135
1399,2,1399_2,Item1399,Model2,646,474.0171135
1399,3,1399_3,Item1399,Model3,646,474.0171135
1399,4,1399_4,Item1399,Model4,646,474.0171135
1117,1,1117_1,Item1117,Model1,647,459.5680835
1117,2,1117_2,Item1117,Model2,647,459.5680835
1117,3,1117_3,Item1117,Model3,647,459.5680835
1117,4,1117_4,Item1117,Model4,647,459.5680835
1616,1,1616_1,Item1616,Model1,647,398.2859246
1616,2,1616_2,Item1616,Model2,647,398.2859246
1616,3,1616_3,Item1616,Model3,647,398.2859246
1616,4,1616_4,Item1616,Model4,647,398.2859246
1828,1,1828_1,Item1828,Model1,647,487.9360278
1828,2,1828_2,Item1828,Model2,647,487.9360278
1828,3,1828_3,Item1828,Model3,647,487.9360278
1828,4,1828_4,Item1828,Model4,647,487.9360278
1116,1,1116_1,Item1116,Model1,392,294.7831284
1116,2,1116_2,Item1116,Model2,392,294.7831284
1116,3,1116_3,Item1116,Model3,392,294.7831284
1116,4,1116_4,Item1116,Model4,392,294.7831284
1430,1,1430_1,Item1430,Model1,648,438.9386103
1430,2,1430_2,Item1430,Model2,648,438.9386103
1430,3,1430_3,Item1430,Model3,648,438.9386103
1430,4,1430_4,Item1430,Model4,648,438.9386103
1674,1,1674_1,Item1674,Model1,648,415.6228886
1674,2,1674_2,Item1674,Model2,648,415.6228886
1674,3,1674_3,Item1674,Model3,648,415.6228886
1674,4,1674_4,Item1674,Model4,648,415.6228886
1777,1,1777_1,Item1777,Model1,393,280.3299033
1777,2,1777_2,Item1777,Model2,393,280.3299033
1777,3,1777_3,Item1777,Model3,393,280.3299033
1777,4,1777_4,Item1777,Model4,393,280.3299033
1059,1,1059_1,Item1059,Model1,649,500.900055
1059,2,1059_2,Item1059,Model2,649,500.900055
1059,3,1059_3,Item1059,Model3,649,500.900055
1059,4,1059_4,Item1059,Model4,649,500.900055
1645,1,1645_1,Item1645,Model1,649,463.050899
1645,2,1645_2,Item1645,Model2,649,463.050899
1645,3,1645_3,Item1645,Model3,649,463.050899
1645,4,1645_4,Item1645,Model4,649,463.050899
1932,1,1932_1,Item1932,Model1,649,490.5556786
1932,2,1932_2,Item1932,Model2,649,490.5556786
1932,3,1932_3,Item1932,Model3,649,490.5556786
1932,4,1932_4,Item1932,Model4,649,490.5556786
1661,1,1661_1,Item1661,Model1,394,312.9862722
1661,2,1661_2,Item1661,Model2,394,312.9862722
1661,3,1661_3,Item1661,Model3,394,312.9862722
1661,4,1661_4,Item1661,Model4,394,312.9862722
1177,1,1177_1,Item1177,Model1,650,396.4367966
1177,2,1177_2,Item1177,Model2,650,396.4367966
1177,3,1177_3,Item1177,Model3,650,396.4367966
1177,4,1177_4,Item1177,Model4,650,396.4367966
1519,1,1519_1,Item1519,Model1,650,397.1920961
1519,2,1519_2,Item1519,Model2,650,397.1920961
1519,3,1519_3,Item1519,Model3,650,397.1920961
1519,4,1519_4,Item1519,Model4,650,397.1920961
1755,1,1755_1,Item1755,Model1,395,314.3813049
1755,2,1755_2,Item1755,Model2,395,314.3813049
1755,3,1755_3,Item1755,Model3,395,314.3813049
1755,4,1755_4,Item1755,Model4,395,314.3813049
1993,1,1993_1,Item1993,Model1,395,298.0510264
1993,2,1993_2,Item1993,Model2,395,298.0510264
1993,3,1993_3,Item1993,Model3,395,298.0510264
1993,4,1993_4,Item1993,Model4,395,298.0510264
1264,1,1264_1,Item1264,Model1,651,399.7552478
1264,2,1264_2,Item1264,Model2,651,399.7552478
1264,3,1264_3,Item1264,Model3,651,399.7552478
1264,4,1264_4,Item1264,Model4,651,399.7552478
1549,1,1549_1,Item1549,Model1,651,407.7050571
1549,2,1549_2,Item1549,Model2,651,407.7050571
1549,3,1549_3,Item1549,Model3,651,407.7050571
1549,4,1549_4,Item1549,Model4,651,407.7050571
1943,1,1943_1,Item1943,Model1,651,444.2567359
1943,2,1943_2,Item1943,Model2,651,444.2567359
1943,3,1943_3,Item1943,Model3,651,444.2567359
1943,4,1943_4,Item1943,Model4,651,444.2567359
1046,1,1046_1,Item1046,Model1,652,505.6632993
1046,2,1046_2,Item1046,Model2,652,505.6632993
1046,3,1046_3,Item1046,Model3,652,505.6632993
1046,4,1046_4,Item1046,Model4,652,505.6632993
1151,1,1151_1,Item1151,Model1,652,449.2935744
1151,2,1151_2,Item1151,Model2,652,449.2935744
1151,3,1151_3,Item1151,Model3,652,449.2935744
1151,4,1151_4,Item1151,Model4,652,449.2935744
1082,1,1082_1,Item1082,Model1,653,494.0977239
1082,2,1082_2,Item1082,Model2,653,494.0977239
1082,3,1082_3,Item1082,Model3,653,494.0977239
1082,4,1082_4,Item1082,Model4,653,494.0977239
1628,1,1628_1,Item1628,Model1,653,505.5606652
1628,2,1628_2,Item1628,Model2,653,505.5606652
1628,3,1628_3,Item1628,Model3,653,505.5606652
1628,4,1628_4,Item1628,Model4,653,505.5606652
1109,1,1109_1,Item1109,Model1,398,266.5149026
1109,2,1109_2,Item1109,Model2,398,266.5149026
1109,3,1109_3,Item1109,Model3,398,266.5149026
1109,4,1109_4,Item1109,Model4,398,266.5149026
1669,1,1669_1,Item1669,Model1,654,402.9724242
1669,2,1669_2,Item1669,Model2,654,402.9724242
1669,3,1669_3,Item1669,Model3,654,402.9724242
1669,4,1669_4,Item1669,Model4,654,402.9724242
1672,1,1672_1,Item1672,Model1,654,478.1006504
1672,2,1672_2,Item1672,Model2,654,478.1006504
1672,3,1672_3,Item1672,Model3,654,478.1006504
1672,4,1672_4,Item1672,Model4,654,478.1006504
1010,1,1010_1,Item1010,Model1,399,272.4066499
1010,2,1010_2,Item1010,Model2,399,272.4066499
1010,3,1010_3,Item1010,Model3,399,272.4066499
1010,4,1010_4,Item1010,Model4,399,272.4066499
1232,1,1232_1,Item1232,Model1,399,282.0246267
1232,2,1232_2,Item1232,Model2,399,282.0246267
1232,3,1232_3,Item1232,Model3,399,282.0246267
1232,4,1232_4,Item1232,Model4,399,282.0246267
1387,1,1387_1,Item1387,Model1,399,253.0648044
1387,2,1387_2,Item1387,Model2,399,253.0648044
1387,3,1387_3,Item1387,Model3,399,253.0648044
1387,4,1387_4,Item1387,Model4,399,253.0648044
1099,1,1099_1,Item1099,Model1,655,507.5440049
1099,2,1099_2,Item1099,Model2,655,507.5440049
1099,3,1099_3,Item1099,Model3,655,507.5440049
1099,4,1099_4,Item1099,Model4,655,507.5440049
1204,1,1204_1,Item1204,Model1,655,451.0618564
1204,2,1204_2,Item1204,Model2,655,451.0618564
1204,3,1204_3,Item1204,Model3,655,451.0618564
1204,4,1204_4,Item1204,Model4,655,451.0618564
1208,1,1208_1,Item1208,Model1,655,412.6286033
1208,2,1208_2,Item1208,Model2,655,412.6286033
1208,3,1208_3,Item1208,Model3,655,412.6286033
1208,4,1208_4,Item1208,Model4,655,412.6286033
1267,1,1267_1,Item1267,Model1,655,404.6843966
1267,2,1267_2,Item1267,Model2,655,404.6843966
1267,3,1267_3,Item1267,Model3,655,404.6843966
1267,4,1267_4,Item1267,Model4,655,404.6843966
1900,1,1900_1,Item1900,Model1,655,395.7098901
1900,2,1900_2,Item1900,Model2,655,395.7098901
1900,3,1900_3,Item1900,Model3,655,395.7098901
1900,4,1900_4,Item1900,Model4,655,395.7098901
1911,1,1911_1,Item1911,Model1,655,502.7389716
1911,2,1911_2,Item1911,Model2,655,502.7389716
1911,3,1911_3,Item1911,Model3,655,502.7389716
1911,4,1911_4,Item1911,Model4,655,502.7389716
1228,1,1228_1,Item1228,Model1,400,313.1070627
1228,2,1228_2,Item1228,Model2,400,313.1070627
1228,3,1228_3,Item1228,Model3,400,313.1070627
1228,4,1228_4,Item1228,Model4,400,313.1070627
1627,1,1627_1,Item1627,Model1,400,305.0450635
1627,2,1627_2,Item1627,Model2,400,305.0450635
1627,3,1627_3,Item1627,Model3,400,305.0450635
1627,4,1627_4,Item1627,Model4,400,305.0450635
1593,1,1593_1,Item1593,Model1,656,490.9620533
1593,2,1593_2,Item1593,Model2,656,490.9620533
1593,3,1593_3,Item1593,Model3,656,490.9620533
1593,4,1593_4,Item1593,Model4,656,490.9620533
1315,1,1315_1,Item1315,Model1,401,286.6936887
1315,2,1315_2,Item1315,Model2,401,286.6936887
1315,3,1315_3,Item1315,Model3,401,286.6936887
1315,4,1315_4,Item1315,Model4,401,286.6936887
1729,1,1729_1,Item1729,Model1,401,316.3407906
1729,2,1729_2,Item1729,Model2,401,316.3407906
1729,3,1729_3,Item1729,Model3,401,316.3407906
1729,4,1729_4,Item1729,Model4,401,316.3407906
1237,1,1237_1,Item1237,Model1,657,498.3835671
1237,2,1237_2,Item1237,Model2,657,498.3835671
1237,3,1237_3,Item1237,Model3,657,498.3835671
1237,4,1237_4,Item1237,Model4,657,498.3835671
1749,1,1749_1,Item1749,Model1,402,249.8612256
1749,2,1749_2,Item1749,Model2,402,249.8612256
1749,3,1749_3,Item1749,Model3,402,249.8612256
1749,4,1749_4,Item1749,Model4,402,249.8612256
1872,1,1872_1,Item1872,Model1,402,301.3812382
1872,2,1872_2,Item1872,Model2,402,301.3812382
1872,3,1872_3,Item1872,Model3,402,301.3812382
1872,4,1872_4,Item1872,Model4,402,301.3812382
1026,1,1026_1,Item1026,Model1,658,438.0998342
1026,2,1026_2,Item1026,Model2,658,438.0998342
1026,3,1026_3,Item1026,Model3,658,438.0998342
1026,4,1026_4,Item1026,Model4,658,438.0998342
1301,1,1301_1,Item1301,Model1,658,483.2931618
1301,2,1301_2,Item1301,Model2,658,483.2931618
1301,3,1301_3,Item1301,Model3,658,483.2931618
1301,4,1301_4,Item1301,Model4,658,483.2931618
1420,1,1420_1,Item1420,Model1,658,425.3437399
1420,2,1420_2,Item1420,Model2,658,425.3437399
1420,3,1420_3,Item1420,Model3,658,425.3437399
1420,4,1420_4,Item1420,Model4,658,425.3437399
1503,1,1503_1,Item1503,Model1,658,455.844725
1503,2,1503_2,Item1503,Model2,658,455.844725
1503,3,1503_3,Item1503,Model3,658,455.844725
1503,4,1503_4,Item1503,Model4,658,455.844725
1798,1,1798_1,Item1798,Model1,658,460.6843877
1798,2,1798_2,Item1798,Model2,658,460.6843877
1798,3,1798_3,Item1798,Model3,658,460.6843877
1798,4,1798_4,Item1798,Model4,658,460.6843877
1407,1,1407_1,Item1407,Model1,404,322.921761
1407,2,1407_2,Item1407,Model2,404,322.921761
1407,3,1407_3,Item1407,Model3,404,322.921761
1407,4,1407_4,Item1407,Model4,404,322.921761
1738,1,1738_1,Item1738,Model1,404,278.9048985
1738,2,1738_2,Item1738,Model2,404,278.9048985
1738,3,1738_3,Item1738,Model3,404,278.9048985
1738,4,1738_4,Item1738,Model4,404,278.9048985
1374,1,1374_1,Item1374,Model1,660,503.6964928
1374,2,1374_2,Item1374,Model2,660,503.6964928
1374,3,1374_3,Item1374,Model3,660,503.6964928
1374,4,1374_4,Item1374,Model4,660,503.6964928
1825,1,1825_1,Item1825,Model1,660,489.5308489
1825,2,1825_2,Item1825,Model2,660,489.5308489
1825,3,1825_3,Item1825,Model3,660,489.5308489
1825,4,1825_4,Item1825,Model4,660,489.5308489
1862,1,1862_1,Item1862,Model1,660,433.5304325
1862,2,1862_2,Item1862,Model2,660,433.5304325
1862,3,1862_3,Item1862,Model3,660,433.5304325
1862,4,1862_4,Item1862,Model4,660,433.5304325
1376,1,1376_1,Item1376,Model1,405,321.2188035
1376,2,1376_2,Item1376,Model2,405,321.2188035
1376,3,1376_3,Item1376,Model3,405,321.2188035
1376,4,1376_4,Item1376,Model4,405,321.2188035
1442,1,1442_1,Item1442,Model1,405,295.9004483
1442,2,1442_2,Item1442,Model2,405,295.9004483
1442,3,1442_3,Item1442,Model3,405,295.9004483
1442,4,1442_4,Item1442,Model4,405,295.9004483
1572,1,1572_1,Item1572,Model1,405,262.3763267
1572,2,1572_2,Item1572,Model2,405,262.3763267
1572,3,1572_3,Item1572,Model3,405,262.3763267
1572,4,1572_4,Item1572,Model4,405,262.3763267
1005,1,1005_1,Item1005,Model1,661,425.5176343
1005,2,1005_2,Item1005,Model2,661,425.5176343
1005,3,1005_3,Item1005,Model3,661,425.5176343
1005,4,1005_4,Item1005,Model4,661,425.5176343
1104,1,1104_1,Item1104,Model1,661,448.6531502
1104,2,1104_2,Item1104,Model2,661,448.6531502
1104,3,1104_3,Item1104,Model3,661,448.6531502
1104,4,1104_4,Item1104,Model4,661,448.6531502
1335,1,1335_1,Item1335,Model1,661,490.2411128
1335,2,1335_2,Item1335,Model2,661,490.2411128
1335,3,1335_3,Item1335,Model3,661,490.2411128
1335,4,1335_4,Item1335,Model4,661,490.2411128
1090,1,1090_1,Item1090,Model1,406,309.0689393
1090,2,1090_2,Item1090,Model2,406,309.0689393
1090,3,1090_3,Item1090,Model3,406,309.0689393
1090,4,1090_4,Item1090,Model4,406,309.0689393
1296,1,1296_1,Item1296,Model1,406,246.3094002
1296,2,1296_2,Item1296,Model2,406,246.3094002
1296,3,1296_3,Item1296,Model3,406,246.3094002
1296,4,1296_4,Item1296,Model4,406,246.3094002
1451,1,1451_1,Item1451,Model1,406,249.3454954
1451,2,1451_2,Item1451,Model2,406,249.3454954
1451,3,1451_3,Item1451,Model3,406,249.3454954
1451,4,1451_4,Item1451,Model4,406,249.3454954
1644,1,1644_1,Item1644,Model1,406,250.8116948
1644,2,1644_2,Item1644,Model2,406,250.8116948
1644,3,1644_3,Item1644,Model3,406,250.8116948
1644,4,1644_4,Item1644,Model4,406,250.8116948
1757,1,1757_1,Item1757,Model1,406,251.2177732
1757,2,1757_2,Item1757,Model2,406,251.2177732
1757,3,1757_3,Item1757,Model3,406,251.2177732
1757,4,1757_4,Item1757,Model4,406,251.2177732
1023,1,1023_1,Item1023,Model1,662,401.2289147
